filename,filepath,label,writer_id,generator,generation_type,reference_used,reference_based,generation_batch,split,width,height,mode,format,file_size_kb,bg_mean,bg_std,img_mean,img_std,exact_hash,phash
98-09.tif,..\dataset\genuine\98\98-09.tif,0,98,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,243.4607359047993,53.00337468895158,06a8b2f534d0b0bc5275979f01db2e69,1101111110011011000000110010000111101011111111111111111111111111
98-10.tif,..\dataset\genuine\98\98-10.tif,0,98,Human,genuine,No,0,,,999,289,L,TIFF,282.2333984375,255.0,0.0,244.5583819113231,50.53301123328025,2a1af8b56a2736d85293f5568f1e1725,1111111110011011100000110000001111101011111111111111111111111111
99-01.tif,..\dataset\genuine\99\99-01.tif,0,99,Human,genuine,No,0,,,999,291,L,TIFF,284.1845703125,255.0,0.0,246.0274707697388,46.98391930148774,8e2303719116c345f74f0b9bf46f93aa,1111111110111111000001110000001101110011111111111111111111111111
99-02.tif,..\dataset\genuine\99\99-02.tif,0,99,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,245.12902092845485,49.19007456197979,ed02113ebfc8658eebb96a74240d52b7,1111111110011111000001111000001110111111111111111111111111111111
99-03.tif,..\dataset\genuine\99\99-03.tif,0,99,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,245.86768364314835,47.385034229760215,99cbd3d8929700bebd25477b502afbef,1111111110011111000000111000001111110111111111111111111111111111
99-04.tif,..\dataset\genuine\99\99-04.tif,0,99,Human,genuine,No,0,,,999,290,L,TIFF,283.208984375,255.0,0.0,246.2077767422595,46.52648429561248,31c1cd814c46eb37b64c50bbabd5d757,1111111110111111000111110000011110000011111111111111111111111111
99-05.tif,..\dataset\genuine\99\99-05.tif,0,99,Human,genuine,No,0,,,999,290,L,TIFF,283.208984375,254.9819123279898,2.147563549403341,245.0292016154085,49.42809694540806,18e9b4598fe769e83e6c96e22e93427e,1111111111111111000111110000001110000011111111111111111111111111
99-06.tif,..\dataset\genuine\99\99-06.tif,0,99,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,245.0641455324442,49.34492562793342,0762722984316513074448d2d447020c,1111111100011111000001110000001111111011111111111111111111111111
99-07.tif,..\dataset\genuine\99\99-07.tif,0,99,Human,genuine,No,0,,,999,291,L,TIFF,284.1845703125,255.0,0.0,246.0581715736355,46.90639565258036,ba9194c978431bb50d94defb013145c9,1111111111111111100111110000001110000011111110111111111111111111
99-08.tif,..\dataset\genuine\99\99-08.tif,0,99,Human,genuine,No,0,,,998,291,L,TIFF,283.900390625,255.0,0.0,244.47926781397848,50.71588411637424,477650399bbd9584821321b515ca9b00,1111111111111111100111111000000111000011111111111111111111111111
99-09.tif,..\dataset\genuine\99\99-09.tif,0,99,Human,genuine,No,0,,,999,290,L,TIFF,283.208984375,255.0,0.0,245.79232680956818,47.572843282468575,a720bdd671217e49ad7d06f569e388c7,1111111110011111100001111000001110110011111111111111111111111111
99-10.tif,..\dataset\genuine\99\99-10.tif,0,99,Human,genuine,No,0,,,998,290,L,TIFF,282.92578125,255.0,0.0,245.1496095639555,49.14081164825049,7e4451318fc0ec4d253769ca51edf2c1,1111111110011111000111111000001110110011111111111111111111111111
image_01.jpeg,..\dataset\AI\gemini\1\image_01.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,31.88671875,254.95664682539683,0.2125497131466071,243.90973544973545,47.36508241526816,f865bb63de24e0f323101823f2b1d11c,1111111111111111101101111000000110000001111010011110111111111111
image_02.jpeg,..\dataset\AI\gemini\1\image_02.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,31.9453125,254.98546626984128,0.1210503559560698,243.28492394179895,48.55737332469653,f09b53dd9ba53f2c0a325aa866bedbb1,1111111111111111101111111000000010000001100010011111111111111111
image_03.jpeg,..\dataset\AI\gemini\1\image_03.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.8388671875,254.98151455026456,0.13737267235895617,243.29705687830688,47.96482932784339,8c9573f2baa6e862bfb70f6042f03006,1111111111111111001101110000011100000001111010011111110111111111
image_04.jpeg,..\dataset\AI\gemini\1\image_04.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.4892578125,254.97247023809524,0.17390829864170154,243.56212962962962,47.55758528023579,f9d5a2ac19374e06560463086309a6ee,1111111110111111100101111000010110000001111010011111111111111111
image_05.jpeg,..\dataset\AI\gemini\1\image_05.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,31.8564453125,255.0,0.0,243.0613955026455,49.14223404669543,83bc29883e6c2e4f5502a40088f3e770,1111111111111111100111111000000010000001100011011111111111111111
image_06.jpeg,..\dataset\AI\gemini\1\image_06.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.296875,255.0,0.0,242.94594907407406,49.07820302026619,608ec5c5cb3b886f4a1ac4d7db6ea39e,1111111111111111000111110000000100000001111010011101111111111111
image_07.jpeg,..\dataset\AI\gemini\1\image_07.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,34.1103515625,254.93783068783068,0.27077207445919216,242.87050264550265,49.29951519730337,40e310bebab4ce7160d714b38086442b,1111111110110111100001111000000110000001111011011111111111111111
image_08.jpeg,..\dataset\AI\gemini\1\image_08.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,34.142578125,254.9587466931217,0.23038360146729933,242.71833002645502,49.7044487564186,4c14f0e5ecd883f523ba6ec2ac734f0f,1111111110111111100001111000000010000000111011001111111111111111
image_09.jpeg,..\dataset\AI\gemini\1\image_09.jpeg,1,1,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.884765625,254.81129298941798,5.320649735319564,242.26017526455027,50.827634509816235,6fd1c9996308ce1d9546348d9fd91f3c,1111111110111111100001111000000010000000110111011111111111111111
image_01.jpeg,..\dataset\AI\gemini\10\image_01.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.0078125,252.9467261904762,21.151668833472723,237.96849206349205,60.26254342064454,fa41bb9e741e53abad4048d96de14b6f,1111111111101111110010111000001110001001100010011111100111101011
image_02.jpeg,..\dataset\AI\gemini\10\image_02.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,32.771484375,253.4815806878307,18.57112270595472,237.67559523809524,60.78111647556387,b4b6e61045759fe36f5da69ecd56051b,1111111111111111111010111000000110000001100010011111110111111011
image_03.jpeg,..\dataset\AI\gemini\10\image_03.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,32.9296875,254.0029761904762,14.803597057853374,237.6207175925926,60.83562757155337,3c403c0550cd37fa9bb5d6da7c8257ce,1111111111111111111000011100000111000001110000011111110111110111
image_04.jpeg,..\dataset\AI\gemini\10\image_04.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.5283203125,252.61939484126984,22.979779561201234,237.30194113756613,61.329935412598196,5fd07e6b99df88ebbdc825901ee7e5c2,1111101111111011111000111000001110000011100010011111101111101111
image_05.jpeg,..\dataset\AI\gemini\10\image_05.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,37.4326171875,251.7393187830688,26.943302861985263,234.89910052910054,65.02123700065782,ed3e1035e40f39a0bdb28603e78c273e,1111101111101011111000111000000110001001110010011111111111110011
image_06.jpeg,..\dataset\AI\gemini\10\image_06.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.6767578125,253.9053240740741,15.479278629585117,237.15406746031746,61.560704167587346,b875833239b577d5301c15ddfeb91b67,1111011111101111111000111000000011000001110000011111111111111111
image_07.jpeg,..\dataset\AI\gemini\10\image_07.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,34.541015625,253.46276455026455,18.205083590792377,236.62434854497354,62.486195727432325,8ab0a3d1f4e5b764dd689076a7381578,1110111111100011100000111000001110001011111110111111001111111111
image_08.jpeg,..\dataset\AI\gemini\10\image_08.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,36.1435546875,253.01405423280423,20.87316432615038,235.80524801587302,63.66888831699374,54712fac1bb6bdca7ef1059f64f24ec2,1110001111101011100000011000000111001001111111111111001111111111
image_09.jpeg,..\dataset\AI\gemini\10\image_09.jpeg,1,10,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,34.1328125,253.62212301587303,17.567683737332022,236.83888227513228,61.8136175949868,59927368609a1845474266d1a6531740,1110001111100011110000011100000111000001111110011111101111111111
image_01.jpeg,..\dataset\AI\gemini\11\image_01.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,55.935546875,251.62526455026455,2.9695628468583934,239.78641203703702,49.489877698374514,8a369be7342f21a7dc6f6b26bceead25,1111111111111111111111111000000110010001100100011001101111111111
image_02.jpeg,..\dataset\AI\gemini\11\image_02.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,57.5302734375,252.26628637566137,1.9913107286380447,238.62666997354498,51.30685670224685,e4241af0107f5e2a2a88ed63153a8a7b,1111111111111111111111111000000110000001100000011001101111111111
image_03.jpeg,..\dataset\AI\gemini\11\image_03.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,55.6015625,252.33103505291004,1.3421296352312628,239.86664682539683,49.65373814366667,f48b6ba146526a82a92fada8dd3f1fcd,1111111111111111111111111000000110000011100100111001011111111111
image_04.jpeg,..\dataset\AI\gemini\11\image_04.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,57.279296875,251.98604497354498,1.7749274426152775,238.43654100529102,52.06649137922866,accff76716957a253b73e5bc10ae3401,1111111111111111100000011000000110000001100010111111111111111111
image_05.jpeg,..\dataset\AI\gemini\11\image_05.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,57.0263671875,252.47055224867725,1.6266808236097536,238.20939814814815,52.909405091387555,02b19e3d14176eac4ce9119acfccf6a7,1111111111111111100010011000000110000001100010111001111111111111
image_06.jpeg,..\dataset\AI\gemini\11\image_06.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,57.0029296875,252.42508267195768,2.967617751467787,238.65299933862434,52.317936618295946,b32e9e93c5dca884cc95d711b3b176a6,1111111111111111100000011000001110000011100100111111111111111111
image_07.jpeg,..\dataset\AI\gemini\11\image_07.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,57.0458984375,251.68948412698413,2.2766953677132773,238.80319113756613,51.210234731659526,e5e354102d363eff8d278307d0a4e901,1111111111111001100000011000000110001011101111111111111111111111
image_08.jpeg,..\dataset\AI\gemini\11\image_08.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,56.7255859375,252.26122685185186,1.9983205455509487,238.07651124338625,53.168630504338594,9cd8de77624293bc15ce5a79fa4bb872,1111111111111111100000011000000110001001110111111111111111111111
image_09.jpeg,..\dataset\AI\gemini\11\image_09.jpeg,1,11,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,56.095703125,252.40585317460318,2.2375978296435157,239.02443452380953,51.76033075747641,f7f792bc9828bbf88dce14fe3eb458d8,1111111111111011100000011000001110000011100111111111111111111111
image_01.jpeg,..\dataset\AI\gemini\12\image_01.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,45.36328125,254.8509093915344,0.3834939704714919,238.16041666666666,57.65682869183783,84c1bb7d18d91c21a049aa08bc7f4787,1111111111111111111011111000000010000000111001001111110111111111
image_02.jpeg,..\dataset\AI\gemini\12\image_02.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,42.2255859375,254.8458664021164,0.38462443460677204,239.9681216931217,54.69819855875047,387a88e0cf6320d2423a6b91290f3c7b,1111111111111111111011111000000010000000111001011111111111111111
image_03.jpeg,..\dataset\AI\gemini\12\image_03.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,45.873046875,254.871875,0.35797230278358855,237.76527447089947,58.14281643505122,77405cbe59df607f6a23ab2afdbf875f,1111111111111111110010010000000110000001111011011111111111111111
image_04.jpeg,..\dataset\AI\gemini\12\image_04.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,42.357421875,254.8773148148148,0.34807852964007174,239.86973875661377,54.900570475086624,78c8d9389477a75fe552a99d80bbfb7a,1111111111101111100011011000000010000000111111011111111111111111
image_05.jpeg,..\dataset\AI\gemini\12\image_05.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,45.1474609375,254.87733134920634,0.3401320860708369,239.5813029100529,54.83150528525912,3e87eed04185baa7bdba358ef1e28bdc,1111111111101111100010001000000010000000111111011111111111111111
image_06.jpeg,..\dataset\AI\gemini\12\image_06.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,44.484375,254.90710978835978,0.29658948721313777,238.21531415343915,57.645951690442324,f02c37b39b99e5a5e5f3711904f14967,1111111111011111100000010000000110000001111111011111111111111111
image_07.jpeg,..\dataset\AI\gemini\12\image_07.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,43.0263671875,254.83234126984127,0.4021671714591405,239.2269246031746,56.06126030817427,8d37aceeb822a0e63474ebdcf3d75d9d,1111111111101111100000001000000011000101111111111111111111111111
image_08.jpeg,..\dataset\AI\gemini\12\image_08.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,44.4794921875,254.82873677248676,0.406544825648465,238.6127347883598,57.1033168230204,683a0f8561b847eb0811636e676cf74a,1111111111101111100000011000000111100001111111111111111111111111
image_09.jpeg,..\dataset\AI\gemini\12\image_09.jpeg,1,12,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,45.6796875,254.8645171957672,0.366094744756283,238.05343253968255,57.462589239952194,5bba6523981fb3d36a8e759284a42ad0,1111111111011111000000010000000111001001111110111111111111111111
image_01.jpeg,..\dataset\AI\gemini\13\image_01.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,37.259765625,254.8385582010582,4.580420579283148,236.2436970899471,62.04621280226547,ed25feb8852b5d5b758bd544ec40f059,1111111111111111100001011000000110000000110011011101111111111111
image_02.jpeg,..\dataset\AI\gemini\13\image_02.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,40.796875,254.9823082010582,0.13505031488963756,234.23781415343916,65.30165302816991,c048701e35b200a1c3d9174b79fd94d6,1111111111111111100000011000000010000000110011011110111111111111
image_03.jpeg,..\dataset\AI\gemini\13\image_03.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,39.419921875,254.98156415343917,0.13731914700074968,234.66044642857142,64.77665232811695,4ec3ea88e3457ee91ad38dc82183db81,1111111111111111100000011000000010000000110011011110111111111111
image_04.jpeg,..\dataset\AI\gemini\13\image_04.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,38.74609375,254.97546296296295,0.1607885576416106,235.47916335978837,63.472815253082054,218d754706b26785b7a27fa91d3ed631,1111111111111111100001111000000110000001110011011100111111111111
image_05.jpeg,..\dataset\AI\gemini\13\image_05.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,40.6865234375,255.0,0.0,234.93078373015874,64.05149063960657,324a1f65729d00ba842cbb9d95fd3697,1111111111111111100000111000000110000001110011011110110111111111
image_06.jpeg,..\dataset\AI\gemini\13\image_06.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,40.2158203125,255.0,0.0,234.1329828042328,65.48479311310254,74ded75aef3af6ab5aaea304a3be25db,1111111111111111100000011000000010000001110011011110111111111111
image_07.jpeg,..\dataset\AI\gemini\13\image_07.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,40.1806640625,254.93624338624338,0.28148775950750415,234.90186177248677,64.26006875976708,d07684e9871a46c2af87488819b566fa,1111111111111111100000011000000110000001110011011110111111111111
image_08.jpeg,..\dataset\AI\gemini\13\image_08.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,40.2919921875,254.95901124338624,0.23434407194012918,234.14049933862435,65.63297201779169,6199600afc8e9df13b179181c78fbea2,1111111111111111100000011000000010000001110011001111111111111111
image_09.jpeg,..\dataset\AI\gemini\13\image_09.jpeg,1,13,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,41.228515625,254.95978835978835,0.23031656997313069,233.61397156084655,66.1169807644296,8ebffaff7c5f7f53bb4addc31e854302,1111111111111111000000011000000010000001111011001111111111111111
image_01.jpeg,..\dataset\AI\gemini\14\image_01.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,36.140625,254.96337632275132,0.19677788735682525,234.64098544973544,65.47116941997726,de842fb42988f9bbf38187684ae3a51b,1111111111111111101110001000100110001001000011001011101111111111
image_02.jpeg,..\dataset\AI\gemini\14\image_02.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,39.923828125,254.9863921957672,0.11853665582878904,231.781832010582,69.54720434990269,d92090e9ecd38191d03b189776df528a,1111111111111111100000001000100010000001100010001011111011111111
image_03.jpeg,..\dataset\AI\gemini\14\image_03.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,40.794921875,254.98614417989418,0.11968797774376055,229.91111772486772,72.15592049060096,575f5efbd536877e4ed72d45d8864b1d,1111111111111111100000001000100010000001100010001011111111111111
image_04.jpeg,..\dataset\AI\gemini\14\image_04.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,40.119140625,254.97911706349205,0.1491058474924987,230.98724537037037,70.70006926679778,21ec521b153f5a41bf69eb17149e917c,1111111111111111100010001000100010000001000010001011111111111111
image_05.jpeg,..\dataset\AI\gemini\14\image_05.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,39.8154296875,255.0,0.0,231.13457341269842,70.41210515269113,a63b3488721a5777fa4314445646dcf1,1111111111111111100000001000100110000001001110001011111111111111
image_06.jpeg,..\dataset\AI\gemini\14\image_06.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,39.9453125,255.0,0.0,231.20669973544975,70.35270129463522,7df96c8e448f89444820a416ac866520,1111111111111111100000001000100010000001001110001011111111111111
image_07.jpeg,..\dataset\AI\gemini\14\image_07.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,40.5537109375,254.9366732804233,0.28774169343911055,230.67849867724868,71.11578147636928,418040bf2768635a611c65466207b89a,1111111111111111100000001000000110000001001110001111111111111111
image_08.jpeg,..\dataset\AI\gemini\14\image_08.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,39.6220703125,254.95863095238096,0.243449045752759,232.5728902116402,68.2977725258342,81b118206304dc005d862830208260f3,1111111111111111100000001000000110000001001110001111111111111111
image_09.jpeg,..\dataset\AI\gemini\14\image_09.jpeg,1,14,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,41.1669921875,254.958416005291,0.23815928589521002,230.21467923280423,71.36573451565728,21b173e5857d0c6de05e5ad5d8c8613d,1111111111101101100000001000000110000001001110001111111111111111
image_01.jpeg,..\dataset\AI\gemini\15\image_01.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,59.630859375,238.4195601851852,7.700016599116443,228.07617394179894,45.6247111440175,627c43ca6081db984c397c08cf29399a,1111111111111111001100111000000110000001100010011110111111101111
image_02.jpeg,..\dataset\AI\gemini\15\image_02.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,63.9443359375,238.43541666666667,9.683255587942277,223.82075727513228,54.492684254468706,d4e976077be4ab78ff582720e56992e5,1111111111111111101110011000000110000001100000111010011111101111
image_03.jpeg,..\dataset\AI\gemini\15\image_03.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,62.5576171875,237.8354332010582,13.192554835442087,224.8932208994709,52.0275747916418,986ff63877d4b9ea2144b545fb99bfd1,1111111111111111101111110000000110000001100000011110011111101111
image_04.jpeg,..\dataset\AI\gemini\15\image_04.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,62.201171875,237.77387566137565,7.60091229942049,226.25296957671958,48.84639548248519,dd645efd76af5bc94475553432befa1e,1111111111111111001111110000000110000001101000011110011111111111
image_05.jpeg,..\dataset\AI\gemini\15\image_05.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,65.837890625,237.5653935185185,13.409680578281694,221.8264914021164,57.63901579190594,f26a926a1425da6fce38427a946adf69,1111111111111111001110011000000110000000101001001110011111111111
image_06.jpeg,..\dataset\AI\gemini\15\image_06.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,62.677734375,237.7857804232804,8.648877663643704,226.45061177248678,47.35179100168792,36b46d461112daa6e7c3137cddbd7b87,1111111110111111101111001000000110000001101001111110111111111111
image_07.jpeg,..\dataset\AI\gemini\15\image_07.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,58.794921875,235.9683201058201,4.138338825683151,225.12444113756615,47.32606535678414,ced72b67462e8e794ea6044d8fed400e,1111111110111111100000011000000110000011111001111111111111111111
image_08.jpeg,..\dataset\AI\gemini\15\image_08.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,64.2353515625,236.29555224867724,6.515478116395837,221.96661375661375,54.19270768817225,1e1b4f9159136c02c90c116ba06e16a0,1011111110111101100000011000000110000101111001111111011111111111
image_09.jpeg,..\dataset\AI\gemini\15\image_09.jpeg,1,15,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,61.8544921875,236.2571593915344,3.7522334618341073,220.25680886243387,57.0565148877794,34ca38c265ac181988172f756cd8003f,1111111110111111000010011000000110000001101000111111011111111111
image_01.jpeg,..\dataset\AI\gemini\16\image_01.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,36.5029296875,254.53941798941798,9.254819661281951,242.64070105820105,49.54994452220931,77ff430980d16c5f73985648429050ae,1111111111111111110111111101100010000000100000001000111111011111
image_02.jpeg,..\dataset\AI\gemini\16\image_02.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,36.32421875,254.9839451058201,0.1269953636297578,241.65925925925927,51.614935061559216,8b3cd4743875862fdbb23804f8248f56,1111111111111111100111111100001110000001100000011001111111111111
image_03.jpeg,..\dataset\AI\gemini\16\image_03.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,38.080078125,253.09323743386244,19.74328264394512,241.07965608465608,52.544083445928784,1422ccd3501edf31a6f267667fbe28a3,1111111111111111101111110000001100000001000010010011101111111111
image_04.jpeg,..\dataset\AI\gemini\16\image_04.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,37.359375,253.55449735449736,17.328145389248828,240.90112433862433,53.144398842827194,155aaa840a244cf5b9f648567d1404a4,1111111111011111110111111000000010000000100010001111111111111111
image_05.jpeg,..\dataset\AI\gemini\16\image_05.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,35.2333984375,254.99948743386244,0.0253885514710054,242.26896825396827,50.448905054101246,f26a731d330a774edc0a21b745f0b289,1111111111011111110111111000000010000001100110011111111111111111
image_06.jpeg,..\dataset\AI\gemini\16\image_06.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,36.5107421875,254.54576719576718,9.491808739200838,241.4171626984127,52.10662993027337,4ae2c91927f63e95b6c3f0955de2732f,1111111110111111100111110000000100000001001110011111111111111111
image_07.jpeg,..\dataset\AI\gemini\16\image_07.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,37.0712890625,253.72739748677247,16.086161546281403,240.90185846560846,53.40067627572553,0ccc7b0e92c297aaf0d18f5a13997511,1101111111011111100000001000000010001000110111111111111111111111
image_08.jpeg,..\dataset\AI\gemini\16\image_08.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,36.0390625,254.95626653439155,0.32083011190574034,241.2135615079365,52.79058467164757,29be278bc15dfa7b1b1fd46f6147b10f,1101111111011111100000001000000110000001100111111111111111111111
image_09.jpeg,..\dataset\AI\gemini\16\image_09.jpeg,1,16,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,35.837890625,254.95674603174604,0.2843715693742607,240.9544212962963,53.31075702686594,3172d39c6254183f98891879dc99e820,1001111110011111100000010000000100010001111111111111111111111111
image_01.jpeg,..\dataset\AI\gemini\17\image_01.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,29.404296875,254.9617394179894,0.19893337490871488,242.7454894179894,50.694073879301186,3c3bc3a1ec9f2da938b3f952709a3d93,1111111111111111100111010000000100000001110111111111111111111111
image_02.jpeg,..\dataset\AI\gemini\17\image_02.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,31.84765625,254.9852513227513,0.12204470648843486,239.87406084656084,56.49918801604576,dbbf8efdd2c00f463a7457ba836145e4,1111111111111111100000010000000100000001110111111111111111111111
image_03.jpeg,..\dataset\AI\gemini\17\image_03.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,29.6884765625,254.32280092592592,11.510011858157219,244.49752976190476,46.05437284827781,28f83f1b57ed9260b2d5437c67a72aca,1111111111111111000001110000000100000001111111111111111111111111
image_04.jpeg,..\dataset\AI\gemini\17\image_04.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,32.7080078125,254.97463624338624,0.16148144342312165,239.60343915343915,56.88101071277316,766b8fc67f263b6e6f5a623a5cd21710,1111111111111111110111000000000110000001110011111111111111111111
image_05.jpeg,..\dataset\AI\gemini\17\image_05.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,32.0048828125,255.0,0.0,239.44782076719576,57.26870650066126,67c164b00aa7ecabd639e2bc8d980565,1111111111111111100011010000000100000001110111111111111111111111
image_06.jpeg,..\dataset\AI\gemini\17\image_06.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.404296875,253.95739087301587,15.211953361444522,238.3276455026455,59.21310492830108,a9f559f4a01b7202e7ce044b20036ade,1111111111111111000000000000000100000001110111111111111111111111
image_07.jpeg,..\dataset\AI\gemini\17\image_07.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,32.150390625,254.93487103174604,0.2695545817095837,239.9526884920635,56.33796578921464,5313fe4244dc4b0967ebdc9756e7dc94,1111111111111111100000001000000110000001110111111111111111111111
image_08.jpeg,..\dataset\AI\gemini\17\image_08.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,32.29296875,254.96040013227514,0.21845107379043516,239.61804563492063,56.99406309368098,029801664005d00353c3dad38dcdc7f9,1111111111111111100000010000000110000001110111111111111111111111
image_09.jpeg,..\dataset\AI\gemini\17\image_09.jpeg,1,17,Gemini,reference_based,Yes,1,,,1080,280,RGB,JPEG,33.5810546875,254.52958002645502,9.772605629474192,238.68079695767196,58.49771604119957,8a541fdeeb79fe013f2b82824b361374,1111111111111111000000010000000100000001110111111111111111111111
